Year,Gender,Place,Name,Team,Finish Time
2015,M,56,Sam Stratton,Gray Goat,02:30.47
2015,M,57,Bryson Stevens,CSF Men's Cycling,02:30.49
2015,M,58,Jacob Hartmeister,Sigma Alpha Epsilon,02:30.50
2015,M,59,Daniel Koch,Phi Kappa Sigma,02:30.75
2015,M,60,Reid Wilson,3PH Cycling,02:30.79
2015,M,61,John Hunzicker,Phi Gamma Delta,02:30.92
2015,M,62,Arjun Sridhar,Sigma Alpha Epsilon,02:30.95
2015,M,63,John Hyndman,Beta Theta Pi,02:31.26
2015,M,64,Jonathan  Stevens,Wright Cycling,02:31.55
2015,M,65,Abel Barrera Duran,Delta Chi,02:31.58
2015,M,66,Nick Faupel,Phi Kappa Psi,02:31.81
2015,M,67,Shane McCoy,Northern Indiana Cycling,02:32.07
2015,M,68,Daniel Neal,Delta Sigma Pi,02:32.13
2015,M,69,Evan Mazurkiewicz,3PH Cycling,02:32.17
2015,M,70,Austin Galm,Theta Chi,02:32.28
2015,M,71,Daniel  Humphrey,Delta Sigma Pi,02:32.35
2015,M,72,Landon Davison,Phi Kappa Sigma,02:32.43
2015,M,73,Philip Lovekamp,Lambda Chi Alpha,02:32.45
2015,M,74,Josh Mark,Sigma Alpha Mu,02:32.66
2015,M,75,Timothy Ryan,Sigma Chi,02:32.67
2015,M,76,Max Nelson,Delta Tau Delta,02:32.85
2015,M,77,Kyle Swain,Forest Cycling,02:32.89
2015,M,78,Roj Warstler,Delta Tau Delta,02:32.96
2015,M,79,Mitchell Duke,3PH Cycling,02:33.40
2015,M,80,Thomas  Torbik,Gray Goat,02:33.65
2015,M,81,Wil Beaty,Phi Kappa Psi,02:33.73
2015,M,82,Adam Buck,Alpha Epsilon Pi,02:33.89
2015,M,83,Ian Kelly,Pi Kappa Alpha,02:34.12
2015,M,84,Ralph Iatarola,Evans Scholars,02:34.13
2015,M,85,Connor Wright,Northern Indiana Cycling,02:34.18
2015,M,86,Mike Lee,CSF Men's Cycling,02:34.23
2015,M,87,Matthew Thompson,3PH Cycling,02:34.31
2015,M,88,Nicholas Wethington,Pi Kappa Alpha,02:34.56
2015,M,89,Sean Hartwick,Delta Chi,02:34.60
2015,M,90,Shane Moreillon,Lambda Chi Alpha,02:34.80
2015,M,91,Erik Schwedland,Cutters,02:34.92
2015,M,92,Alex Kunce,Theta Chi,02:35.42
2015,M,93,Alex Robinson,Phi Kappa Sigma,02:35.50
2015,M,94,Luke  Ahern,Phi Delta Theta,02:35.51
2015,M,95,Rob McBride,Sigma Pi,02:35.87
2015,M,96,Jake Cohen,3PH Cycling,02:35.97
2015,M,97,Elliott Parshall,Lambda Chi Alpha,02:36.04
2015,M,98,Josh Hutchings,Delta Chi,02:36.11
2015,M,99,Sam  Lansat,Sigma Alpha Mu,02:36.36
2015,M,100,David Crosman,Collins Buccaneers,02:36.56
2015,M,101,Matt Peterson,Northern Indiana Cycling,02:36.98
2015,M,102,Sam Patterson,Forest Cycling,02:37.09
2015,M,103,John Arco,,02:37.23
2015,M,104,Jack Basler,Kappa Sigma,02:37.33
2015,M,105,Adam Hudson,Phi Kappa Sigma,02:37.59
2015,M,106,Hudson Brown,Delta Sigma Pi,02:37.95
2015,M,107,Ben Ryan,YoungLife,02:37.96
2015,M,108,Blake Klenovich,Lambda Chi Alpha,02:38.40
2015,M,109,Nicholas Boyd,YoungLife,02:38.50
2015,M,110,Brett Frommer,Alpha Epsilon Pi,02:38.69
2015,M,111,Duc Ngo,Wright Cycling,02:38.98
2015,M,112,Bobby Coyle,Phi Gamma Delta,02:39.00
2015,M,113,Frank Reed,Phi Gamma Delta,02:39.02
2015,M,114,Lewis Woods,Forest Cycling,02:39.07
2015,M,115,Christopher Nardi,Alpha Tau Omega,02:39.14
2015,M,116,Patrick Snell,Delta Upsilon,02:39.37
2015,M,117,Sam Erlanger,Alpha Epsilon Pi,02:39.44
2015,M,118,Daniel Westergaard,YoungLife,02:39.79
2015,M,119,Richard Dixon,Forest Cycling,02:39.97
2015,M,120,Austin Crouch,CSF Men's Cycling,02:40.08
2015,M,121,Andy Miles,Phi Sigma Kappa,02:40.17
2015,M,122,Jack McNamara,Beta Theta Pi,02:40.62
2015,M,123,Joshua Elam,Theta Chi,02:40.65
2015,M,124,Benjamin Gavette,Sigma Phi Epsilon,02:40.76
2015,M,125,Brandon Sakbun,Sigma Phi Epsilon,02:41.32
2015,M,126,William Vaughan,Phi Kappa Tau,02:41.65
2015,M,127,Adam Neidlinger,Pi Kappa Alpha,02:42.71
2015,M,128,Andrew Haffner,Phi Delta Theta,02:42.89
2015,M,129,Michael Hanrahan,Evans Scholars,02:43.79
2015,M,130,Davis Steinbrecher,Gray Goat,02:43.94
2015,M,131,Bennett Van Schouwen,Sigma Pi,02:44.53
2015,M,132,Samuel Theil,Sigma Nu,02:44.79
2015,M,133,Jonah Harry,YoungLife,02:44.88
2015,M,134,Michael  Hughes,3PH Cycling,02:45.03
2015,M,135,Steven  Monroe,Tau Kappa Epsilon,02:45.52
2015,M,136,Stephen Crone,Beta Sigma Psi,02:45.55
2015,M,137,Brian Singer,Sigma Alpha Mu,02:46.13
2015,M,138,Clayton De Fur,CSF Men's Cycling,02:46.39
2015,M,139,Jake Burt,Theta Chi,02:46.55
2015,M,140,Danny Reumund,Phi Sigma Kappa,02:47.01
2015,M,141,Wesley Jones,Northern Indiana Cycling,02:47.19
2015,M,142,Joe Steinkamp,Phi Delta Theta,02:47.43
2015,M,143,Nathan Hokenson,Alpha Sigma Phi,02:47.51
2015,M,144,Jackson Fessenden,Beta Sigma Psi,02:47.69
2015,M,145,Robert Rajfer,Sigma Alpha Mu,02:49.25
2015,M,146,Rowan Mitton,Collins Buccaneers,02:49.27
2015,M,147,Nick Livingston,Kappa Sigma,02:49.34
2015,M,148,Eric He,Delta Sigma Pi,02:49.37
2015,M,149,Zachary Elias,Delta Upsilon,02:49.50
2015,M,150,Neil Bassett,Alpha Sigma Phi,02:49.58
2015,M,151,Sudheer Vundru,Sigma Pi,02:49.96
2015,M,152,Zachary Purcell,CSF Men's Cycling,02:50.01
2015,M,153,Jackson Fessenden,Beta Sigma Psi,02:52.08
2015,M,154,Connor Leigh,Collins Buccaneers,02:52.30
2015,M,155,Mark Elia,Delta Upsilon,02:53.55
2015,M,156,Brandon Rohe,CSF Men's Cycling,02:54.54
2015,M,157,Brady Wade,Collins Buccaneers,02:59.36
2015,M,158,Carter Richards,Kappa Sigma,02:59.83
2015,F,1,Liz Lieberman,Kappa Alpha Theta,02:36.76
2015,F,2,Tabitha Sherwood,Phoenix Cycling,02:38.60
2015,F,3,Allison Eschbach,Gamma Phi Beta,02:40.37
2015,F,4,Evelyn Malcomb,Kappa Alpha Theta,02:41.75
2015,F,5,Kristen Bignal,Delta Gamma,02:41.93
2015,F,6,Megan Huibregtse,Ski,02:41.98
2015,F,7,Elizabeth Libby Momper,Kappa Delta,02:42.59
2015,F,8,Abby Rogers,Kappa Alpha Theta,02:43.25
2015,F,9,Fallon  Lilly,Melanzana Cycling,02:43.51
2015,F,10,Sarah Rivich,Delta Gamma,02:43.55
2015,F,11,Jackie Kober,Phi Mu,02:43.75
2015,F,12,Katie Ziegler,Delta Gamma,02:44.39
2015,F,13,Cherryl Ellison,Wing It,02:44.97
2015,F,14,Eliza Heath,Unattached,02:45.76
2015,F,15,Michaela Ranft,Alpha Omicron Pi,02:45.83
2015,F,16,Ashley King,SKI,02:45.87
2015,F,17,Brooke Hannon,CSF,02:46.04
2015,F,18,Alexandra Kolar,Alpha Chi Omega,02:46.05
2015,F,19,Julia Thomas,Teter,02:46.29
2015,F,20,Maddie Hayford,Alpha Xi Delta,02:46.56
2015,F,21,Sydney Schreiber,Alpha Chi Omega,02:46.71
2015,F,22,Gretchen Mann,Phi Mu,02:46.84
2015,F,23,Madeline Lambert,Kappa Alpha Theta,02:47.06
2015,F,24,Ali Oppel,Alpha Omicron Pi,02:47.21
2015,F,25,Ashton DeHahn,Teter,02:47.54
2015,F,26,Katie Reynolds,Melanzana Cycling,02:47.65
2015,F,27,Emily Chesser,Teter,02:47.77
2015,F,28,Melinda Ho,Melanzana Cycling,02:48.18
2015,F,29,Jenna Norgaard,Gamma Phi Beta,02:48.36
2015,F,30,Cecelia  Oxford,Delta Sigma Pi,02:48.45
2015,F,31,Paige Babb,Delta Gamma,02:48.58
2015,F,32,Lauren  Anderson,Melanzana Cycling,02:48.85
2015,F,33,Alexis Williams,Alpha Gamma Delta,02:48.96
2015,F,34,Elizabeth Murzyn,Melanzana Cycling,02:49.06
2015,F,35,Anna DeBoer,Cru Women's Cycling,02:49.17
2015,F,36,Ashley Williams,SKI,02:49.54
2015,F,37,Audrey Healey,Alpha Omicron Pi,02:49.69
2015,F,38,Katie Burkhart,CSF,02:49.93
2015,F,39,Chelsea Katz,Alpha Delta Pi,02:50.15
2015,F,40,Melissa Ford,Melanzana Cycling,02:50.60
2015,F,41,Lauren Brand,Phoenix Cycling,02:50.85
2015,F,42,Siobhan McCulloch,Alpha Gamma Delta,02:50.86
2015,F,43,Julie Daugherty,Melanzana Cycling,02:50.88
2015,F,44,Alissa  Becker,Alpha Chi Omega,02:51.17
2015,F,45,Madison Borgmann,Delta Gamma,02:51.32
2015,F,46,Kayla Brahm,Alpha Delta Pi,02:51.40
2015,F,47,Annie Patton,Chi Omega,02:51.61
2015,F,48,Penny Weiler,Kappa Delta,02:51.79
2015,F,49,Amelia Anderson,Theta Phi Alpha,02:51.99
2015,F,50,Natalie Ellis,Alpha Chi Omega,02:52.42
2015,F,51,Margaret Tucker,Alpha Sigma Alpha,02:52.58
2015,F,52,Melissa Fielman,Ski,02:52.75
2015,F,53,Logan Ritter,Alpha Gamma Delta,02:52.86
2015,F,54,Alexandra Jostes,Alpha Xi Delta,02:53.06
2015,F,55,Bonnie Mailey,Cru Women's Cycling,02:53.25
2015,F,56,Kate Stanton,Phi Mu,02:53.51
2015,F,57,Rose Mullaney,Melanzana Cycling,02:53.55
2015,F,58,May Baluyut,Chi Omega,02:53.67
2015,F,59,Audrey Webster,CSF,02:53.85
2015,F,60,McKayla Bull,Phoenix Cycling,02:54.21
2015,F,61,Lauren Haffner,Alpha Sigma Alpha,02:54.44
2015,F,62,Allie Richards,Kappa Kappa Gamma,02:54.49
2015,F,63,grace knerr,Delta Gamma,02:54.77
2015,F,64,Torie Striebel,Alpha Chi Omega,02:55.10
2015,F,65,Abby Karcher,CSF,02:55.27
2015,F,66,Lindsey Givin,Gamma Phi Beta,02:55.31
2015,F,67,Alison  Engle,RideOn,02:55.58
2015,F,68,Sara Broadwater,Delta Sigma Pi,02:55.69
2015,F,69,Brittany Caputo,RideOn,02:55.78
2015,F,70,Megan Ernst,Alpha Gamma Delta,02:56.21
2015,F,71,Sydney Newell,Cru Women's Cycling,02:56.42
2015,F,72,Andrea Schroering,Delta Sigma Pi,02:56.96
2015,F,73,Maggie Maier,Kappa Delta,02:57.15
2015,F,74,Amelia Nelson,Alpha Xi Delta,02:57.18
2015,F,75,Lauren Dowden,Delta Zeta,02:57.45
2015,F,76,Kristina Swafford,Alpha Gamma Delta,02:57.63
2015,F,77,Erika Petersen,Alpha Omicron Pi,02:58.07
2015,F,78,Taylor Hannasch,Kappa Kappa Gamma,02:58.40
2015,F,79,Lauren Backmeyer,Kappa Delta,02:58.43
2015,F,80,Hallie Pedersen,Cru Women's Cycling,02:58.50
2015,F,81,Clara Butler,Phoenix Cycling,02:58.56
2015,F,82,Laurel Hortick,Pi Beta Phi,02:58.61
2015,F,83,Samantha Harr,Delta Sigma Pi,02:58.68
2015,F,84,Leigh Dukeman,Alpha Omicron Pi,02:58.72
2015,F,85,Meghan Wynne,Alpha Xi Delta,02:58.76
2015,F,86,Skye Summay,Alpha Sigma Alpha,02:58.94
2015,F,87,Josie Francis,Chi Omega,02:59.85
2015,F,88,Anna Chapman,Independent Council,02:59.97
2015,F,89,Sandy Lam,Independent Council,03:00.12
2015,F,90,Jessica Saldana,Teter,03:00.39
2015,F,91,Morgan Rhodes,Alpha Sigma Alpha,03:00.69
2015,F,92,Patricia Skulborstad,Kappa Kappa Gamma,03:00.85
2015,F,93,Jenna Degner-Lopez,Phoenix Cycling,03:01.09
2015,F,94,Kelsey Foster,Theta Phi Alpha,03:01.20
2015,F,95,Alexis  Malay,Theta Phi Alpha,03:01.70
2015,F,96,Nichelle Sage,Alpha Gamma Delta,03:01.79
2015,F,97,Grace Mower,Kappa Kappa Gamma,03:02.45
2015,F,98,Alyssa Butler,Delta Sigma Pi,03:02.45
2015,F,99,Jessie  Holland,Chi Omega,03:02.50
2015,F,100,Nicole Drennan,Zeta Tau Alpha,03:02.53
2015,F,101,Jenny  Balzer,Delta Phi Epsilon,03:03.00
2015,F,102,Kourtney Sappenfield,Alpha Sigma Alpha,03:03.14
2015,F,103,Madeline Fletchall,Kappa Kappa Gamma,03:03.58
2015,F,104,Katherine Burkett,Theta Phi Alpha,03:03.66
2015,F,105,Megan Jakoby,Ski,03:03.74
2015,F,106,Betsy Astrup,Chi Omega,03:03.80
2015,F,107,Rachel Herr,Melanzana Cycling,03:04.14
2015,F,108,Abby Brown,Theta Phi Alpha,03:04.30
2015,F,109,Mackenzie Reynolds,Teter,03:04.32
2015,F,110,Molly Macy,Zeta Tau Alpha,03:04.38
2015,F,111,Allie Peterson,Pi Beta Phi,03:04.40
2015,F,112,Johanna Cole,Teter,03:04.43
2015,F,113,Shelby Farmer,Alpha Delta Pi,03:04.52
2015,F,114,Liara Lovett,Delta Zeta,03:05.11
2015,F,115,Katie Kapusta,Phi Mu,03:05.45
2015,F,116,Carly Moffie,Phi Mu,03:05.94
2015,F,117,Emily Johns,Wing It,03:06.07
2015,F,118,Megan Pliske,Kappa Alpha Theta,03:06.21
2015,F,119,Morgan Schlarb,Northern Indiana Cycling,03:06.47
2015,F,120,Allie  Dickmann,Pi Beta Phi,03:06.98
2015,F,121,Jessica Mielke,Independent Council,03:07.54
2015,F,122,Sheridan Halloran,RideOn,03:07.80
2015,F,123,Rachel Brown,Kappa Alpha Theta,03:07.83
2015,F,124,Alison Crutchfield,RideOn,03:07.89
2015,F,125,Alyssa Aungst,Wing It,03:08.25
2015,F,126,Rachel Krauss,Gamma Phi Beta,03:08.67
2015,F,127,Madison Wise,Theta Phi Alpha,03:09.96
2015,F,128,Bridget Eichman,Delta Phi Epsilon,03:10.11
2015,F,129,Morgan Robertson,Independent Council,03:10.46
2015,F,130,Jessica Eilks,Theta Phi Alpha,03:10.55
2015,F,131,Paige Robertson,Independent Council,03:10.69
2015,F,132,Elli Bock,Sigma Delta Tau,03:11.64
2015,F,133,Margaret Surette,Kappa Alpha Theta,03:12.02
2015,F,134,Emilia Korte,Kappa Kappa Gamma,03:12.75
2015,F,135,Ericka Reynolds,Alpha Chi Omega,03:13.37
2015,F,136,Allie Gold,Sigma Delta Tau,03:14.50
2015,F,137,Megan Young,Delta Zeta,03:14.73
2015,F,138,Emma Harrison,Kappa Kappa Gamma,03:14.76
2015,F,139,Madeline Eurit,Kappa Kappa Gamma,03:15.03
2015,F,140,Kacie Fuhrer,Theta Phi Alpha,03:16.56
2015,F,141,Adriana Chychula,Alpha Gamma Delta,03:17.05
2015,F,142,Isabel Hale,RideOn,03:17.40
2015,F,143,Taylor Rowles,Delta Phi Epsilon,03:17.56
2015,F,144,Maryann Kirkhoff,Zeta Tau Alpha,03:17.77
2015,F,145,Katelyn  Bretz,Delta Zeta,03:18.94
2015,F,146,Kimberly Navarro,Phi Mu,03:20.18
2015,F,147,Miya Swofford,Zeta Tau Alpha,03:20.49
2015,F,148,Monica Kelley,Wing It,03:20.54
2015,F,149,Sarah Riddle,Delta Phi Epsilon,03:22.79
2015,F,150,Rachel Abrams,Sigma Delta Tau,03:23.73
2015,F,151,Katie Ziegman,Alpha Gamma Delta,03:25.52
2014,M,1,Christopher Craig,Beta Theta Pi,02:22.98
2014,M,2,Rob Lee,Phi Delta Theta,02:23.35
2014,M,3,Paul Smith,Delta Tau Delta,02:23.62
2014,M,4,Spencer Brauchla,Black Key Bulls,02:23.76
2014,M,5,Ryan Romenesko,Phi Delta Theta,02:23.95
2014,M,6,Nick  Thiery,Cutters,02:24.37
2014,M,7,Kyle Knight,Beta Theta Pi,02:24.48
2014,M,8,Wesley Ring,Phi Delta Theta,02:25.37
2014,M,9,Steven Gomez,Black Key Bulls,02:25.45
2014,M,10,Brian Arfmann,Sigma Chi,02:25.46
2014,M,11,Tyler Hart,Black Key Bulls,02:25.50
2014,M,12,Nick Hartman,Black Key Bulls,02:25.52
2014,M,13,Jimmy Rosati,Black Key Bulls,02:26.09
2014,M,14,Andrew Krahulik,Sigma Alpha Epsilon,02:26.10
2014,M,15,Luke Momper,Delta Tau Delta,02:26.38
2014,M,16,Brendan Wise,Phi Delta Theta,02:26.53
2014,M,17,Joe Laughlin,Beta Theta Pi,02:26.56
2014,M,18,Devin O'Leary,Lambda Chi Alpha,02:26.87
2014,M,19,Jacob Miller,Black Key Bulls,02:27.01
2014,M,20,Isaac Scott,Wright Cycling,02:27.10
2014,M,21,Toby Kemp,Delta Sigma Pi,02:27.36
2014,M,22,Nick Torrance,Sigma Phi Epsilon,02:27.42
2014,M,23,Robert Frangi,Phi Kappa Sigma,02:27.51
2014,M,24,Sam  Anderson,Sigma Phi Epsilon,02:27.58
2014,M,25,Joe Hanauer,Phi Delta Theta,02:27.61
2014,M,26,Brian Depasse,Cutters,02:27.62
2014,M,27,Jacob Elliott,Sigma Alpha Epsilon,02:27.65
2014,M,28,Zach Meyer,CSF Cycling,02:27.86
2014,M,29,Michael Khamis,Phi Gamma Delta,02:27.92
2014,M,30,Scotty  McClary,Phi Gamma Delta,02:27.98
2014,M,31,Dylan Nash,Lambda Chi Alpha,02:28.56
2014,M,32,Anthony Vicino,Delta Tau Delta,02:28.64
2014,M,33,Thomas Wimmer,Sigma Phi Epsilon,02:28.71
2014,M,34,Evan Zehr,Wright Cycling,02:29.08
2014,M,35,Austin Jones,Delta Upsilon,02:29.19
2014,M,36,Lucas  Kalbfell,Black Key Bulls,02:29.54
2014,M,37,Collin Brunk,Phi Delta Theta,02:29.65
2014,M,38,Chris  Pilipiszyn,Cutters,02:30.29
2014,M,39,Michael Wilkie,Gray Goat,02:30.72
2014,M,40,Austin Portolese,Forest Cycling,02:30.76
2014,M,41,Logan Kuhn,Cutters,02:30.92
2014,M,42,Clay  Taylor,CSF Cycling,02:31.12
2014,M,43,Travis  Verhoff,Sigma Alpha Epsilon,02:31.67
2014,M,44,Brad Barton,Alpha Epsilon Pi,02:31.83
2014,M,45,Brett Frommer,Alpha Epsilon Pi,02:31.97
2014,M,46,Ian Shoup,Phi Kappa Psi,02:31.98
2014,M,47,Charles Deacon,Wright Cycling,02:32.03
2014,M,48,Andrew Rice,Sigma Phi Epsilon,02:32.29
2014,M,49,Luke Tormoehlen,Delta Tau Delta,02:32.39
2014,M,50,Warren Clayton,Delta Tau Delta,02:32.49
2014,M,51,Quinn Rusnak,Sigma Chi,02:32.90
2014,M,52,Paul Gillette,Sigma Phi Epsilon,02:32.92
2014,M,53,Sean Gelson,Phi Kappa Psi,02:32.98
2014,M,54,Tibet Spencer,Phi Delta Theta,02:33.07
2014,M,55,Robert Henderson,Forest Cycling,02:33.28
2014,M,56,Zack Raubuck,Sigma Alpha Epsilon,02:33.34
2014,M,57,Elliot Layden,Wright Cycling,02:33.41
2014,M,58,Benjamin Richardson,Wright Cycling,02:33.61
2014,M,59,Ryan Sparks,Phi Kappa Sigma,02:33.67
2014,M,60,Matt Chartier,Lambda Chi Alpha,02:34.05
2014,M,61,Nathan Brown,Sigma Alpha Epsilon,02:34.58
2014,M,62,Robert Martin,Delta Upsilon,02:34.59
2014,M,63,Christopher Hanson,Dodds House,02:34.70
2014,M,64,Mark Juretschke,Delta Sigma Pi,02:34.81
2014,M,65,Brad Klingele,Gray Goat,02:34.93
2014,M,66,Connor Wright,Northern Indiana Cycling,02:35.23
2014,M,67,Charlie Hammon,Black Key Bulls,02:35.51
2014,M,68,Kyle Swain,Forest Cycling,02:35.64
2014,M,69,Mitchell Cannon,Delta Sigma Pi,02:35.73
2014,M,70,RJ Thomas,Wright Cycling,02:36.26
2014,M,71,Alex Robinson,Phi Kappa Sigma,02:36.61
2014,M,72,Roj Warstler,Delta Tau Delta,02:36.64
2014,M,73,Chris Turi,Sigma Phi Epsilon,02:36.66
2014,M,74,Timothy Ryan,Sigma Chi,02:36.68
2014,M,75,Jake Hartmeister,Sigma Alpha Epsilon,02:36.70
2014,M,76,Paul Overman,Phi Sigma Kappa,02:36.90
2014,M,77,Elliott Parshall,Lambda Chi Alpha,02:37.06
2014,M,78,Loren Kruschke,Kappa Delta Rho,02:37.08
2014,M,79,Michael Chettleburgh,Black Key Bulls,02:37.25
2014,M,80,William Bruckmann,Phi Kappa Sigma,02:37.40
2014,M,81,AJ Sood,Beta Theta Pi,02:37.79
2014,M,82,Christian Pajusi,Delta Chi,02:37.82
2014,M,83,Thomas Svenstrup,Sigma Nu,02:37.93
2014,M,84,Ron Moore,Lambda Chi Alpha,02:38.25
2014,M,85,Drew Barlow,Phi Delta Theta,02:38.35
2014,M,86,Thomas Torbik,Gray Goat,02:38.51
2014,M,87,Mitchell Sasseman,Sigma Alpha Epsilon,02:38.63
2014,M,88,Arjun Sridhar,Sigma Alpha Epsilon,02:38.80
2014,M,89,Sean Ziemba,Alpha Tau Omega,02:38.81
2014,M,90,James Welch,Gray Goat,02:39.38
2014,M,91,Michael Lee,CSF,02:39.88
2014,M,92,Bryson Stevens,CSF Cycling,02:39.90
2014,M,93,Austin Roach,Sigma Nu,02:40.14
2014,M,94,Daniel Humphrey,Delta Sigma Pi,02:40.46
2014,M,95,Aaron Nanavaty,Phi Delta Theta,02:40.74
2014,M,96,Stephen Bonica,Sigma Alpha Epsilon,02:40.77
2014,M,97,Toby  Orme,Phi Gamma Delta,02:40.81
2014,M,98,Shane Moreillon,Lambda Chi Alpha,02:40.87
2014,M,99,Austin Crouch,CSF,02:41.30
2014,M,100,David Crosman,Collins Buccaneers,02:41.33
2014,M,101,Kevin Mallen,Delta Chi,02:41.34
2014,M,102,David Noland,Collins Buccaneers,02:41.56
2014,M,103,Greg Janowiak,Delta Sigma Pi,02:41.60
2014,M,104,Isaac Ackerman,Alpha Tau Omega,02:41.73
2014,M,105,Sean Huber,Alpha Tau Omega,02:42.05
2014,M,106,Baylor Mudd,Delta Upsilon,02:42.25
2014,M,107,Josh Mark,Sigma Alpha Mu,02:42.32
2014,M,108,Benjamin Gavette,Sigma Phi Epsilon,02:42.76
2014,M,109,Max Mills,Collins Buccanears,02:43.44
2014,M,110,Will Dimond,Pi Kappa Alpha,02:43.48
2014,M,111,Colin Ringas,Evans Scholars,02:43.67
2014,M,112,Trent Timbrook,CSF Cycling,02:44.06
2014,M,113,Jeremy Crawford,Sigma Nu,02:44.09
2014,M,114,Eric Tidwell,Collins Buccaneers,02:44.11
2014,M,115,Richard Dixon,Forest Cycling,02:44.22
2014,M,116,Sam Lansat,Sigma Alpha Mu,02:44.87
2014,M,117,Sean Hogan,Phi Kappa Sigma,02:44.87
2014,M,118,Adam Kahn,Delta Upsilon,02:45.07
2014,M,119,Peter Swanson,Phi Kappa Psi,02:45.28
2014,M,120,Spencer Rickman,Sigma Nu,02:45.42
2014,M,121,Jacob Smith,Dodds House,02:46.29
2014,M,122,Paul Lee,Phi Delta Theta,02:46.37
2014,M,123,Davis Steinbrecher,Gray Goat,02:46.52
2014,M,124,Thomas Larson,Delta Upsilon,02:46.67
2014,M,125,Jesse Grantz,Collins,02:46.72
2014,M,126,Daniel Schnur,Delta Chi,02:46.75
2014,M,127,Alexander  Moore,Pi Kappa Alpha,02:47.02
2014,M,128,William Vaughan,Phi Kappa Tau,02:47.89
2014,M,129,Mark Elia,Delta Upsilon,02:48.12
2014,M,130,Patrick Kelly,Collins Buccaneers,02:48.60
2014,M,131,Brian Duffy,Kappa Delta Rho,02:48.92
2014,M,132,Blake Klenovich,Lambda Chi Alpha,02:49.80
2014,M,133,Jacob Kiefer,Kappa Delta Rho,02:49.90
2014,M,134,Sammy Katz,Sigma Alpha Mu,02:50.12
2014,M,135,Will Beaty,Phi Kappa Psi,02:50.42
2014,M,136,Clayton DeFur,CSF Cycling,02:51.76
2014,M,137,Joey Caputo,Lambda Chi Alpha,02:52.57
2014,M,138,Matthew Lamberti,Sigma Alpha Mu,02:54.48
2014,M,139,Carson Schwalm,Kappa Delta Rho,02:55.45
2014,M,140,Anthony Fortuna,Phi Sigma Kappa,02:55.90
2014,M,141,Luke Ahern,Phi Delta Theta,02:59.53
2014,M,142,Nathan Hokenson,Collins,03:00.42
2014,M,143,Rowan Mitton,Collins Buccaneers,03:01.51
2014,M,144,Billy Ryan,Phi Sigma Kappa,03:02.57
2014,F,1,Aryn Doll,Chi Omega,02:40.01
2014,F,2,Tabitha Sherwood,Collins,02:40.52
2014,F,3,Kelsey Tharnstrom,Alpha Chi Omega,02:41.48
2014,F,4,Emma Caughlin,Teter,02:41.58
2014,F,5,Brenna McGinn,Kappa Alpha Theta,02:42.97
2014,F,6,Ashton DeHahn,Teter,02:45.37
2014,F,7,Kat Smailis,Army Cycling,02:45.99
2014,F,8,Alexandra Kolar,Alpha Chi Omega,02:46.15
2014,F,9,Sydney Schreiber,Alpha Chi Omega,02:46.23
2014,F,10,Cherryl Ellison,Wing It,02:46.32
2014,F,11,Jeni Gillenwater,Phi Mu,02:46.34
2014,F,12,Jenny Goodwin,Kappa Kappa Gamma,02:47.13
2014,F,13,Mackenzie Lloyd,Teter,02:47.50
2014,F,14,Hannah Flood,Alpha Xi Delta,02:48.13
2014,F,15,Katie Reynolds,Melanzana Cycling,02:48.37
2014,F,16,Kate McDougal,Kappa Alpha Theta,02:48.45
2014,F,17,Niki Gazibara,Mezcla,02:48.49
2014,F,18,Jackie Kober,Phi Mu,02:48.94
2014,F,19,Julia Thomas,Teter,02:48.98
2014,F,20,Fallon Lilly,Melanzana Cycling,02:49.02
2014,F,21,Elizabeth Lieberman,Kappa Alpha Theta,02:49.23
2014,F,22,Julie Daugherty,Melanzana Cycling,02:49.76
2014,F,23,Maddie Hayford,Alpha Xi Delta,02:50.39
2014,F,24,Abby Rogers,Kappa Alpha Theta,02:50.41
2014,F,25,Caitlin Burke,Army Cycling,02:50.91
2014,F,26,Lyndi Hollis,Cru Cycling Women,02:51.05
2014,F,27,Michaela Ranft,Alpha Omicron Pi,02:51.07
2014,F,28,Jenna Norgaard,Gamma Phi Beta,02:51.29
2014,F,29,Anna DeBoer,Cru Cycling Women,02:51.48
2014,F,30,Corinne Reynolds,CSF Cycling Women,02:51.78
2014,F,31,Arianna Gutierrez,Cru Cycling Women,02:52.06
2014,F,32,Bonnie Mailey,Cru Cycling Women,02:52.69
2014,F,33,Ashley King,SKI,02:52.98
2014,F,34,Alissa  Becker,Alpha Chi Omega,02:53.01
2014,F,35,Morgan Smith,RideOn,02:53.36
2014,F,36,Megan Huibregtse,Ski,02:53.51
2014,F,37,Eliza Heath,Wing It,02:53.58
2014,F,38,Gretchen Mann,Phi Mu,02:53.58
2014,F,39,Morgan Roach,Theta Phi Alpha,02:54.08
2014,F,40,Alexandra  Benigni,Ski,02:54.15
2014,F,134,Lauren Pach,Teter,02:54.18
2014,F,41,Jessica McKune,Kappa Delta,02:54.21
2014,F,42,Alexis Williams,Alpha Gamma Delta,02:54.45
2014,F,43,Hannah Olson,Theta Phi Alpha,02:54.74
2014,F,44,Mackenzie Moore,Phi Mu,02:54.76
2014,F,45,Maria Baer,Cru Cycling Women,02:54.88
2014,F,46,Audrey  Webster,CSF Cycling Women,02:55.21
2014,F,47,Shannon Salas,Wing It,02:55.22
